image_id,filename,coordinateX,coordinateY,Tumor,Scanner,Origin,Species,expert1,expert2,expert3,majority
5586.png,351.tiff,2732,4949,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5587.png,352.tiff,1002,102,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5588.png,352.tiff,5258,185,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5589.png,352.tiff,4386,2722,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5590.png,352.tiff,1497,3005,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5591.png,352.tiff,1378,3474,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5592.png,352.tiff,509,4421,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5593.png,352.tiff,4892,5002,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5594.png,353.tiff,119,411,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5595.png,353.tiff,463,580,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5596.png,353.tiff,478,671,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5597.png,353.tiff,1141,57,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5598.png,353.tiff,1500,104,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5599.png,353.tiff,3170,30,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,AMF,AMF,,AMF
5600.png,353.tiff,4349,837,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5601.png,353.tiff,4894,840,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5602.png,353.tiff,185,1519,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,AMF,AMF,,AMF
5603.png,353.tiff,257,1521,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5604.png,353.tiff,1073,1273,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5605.png,353.tiff,1131,1223,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5606.png,353.tiff,1529,1375,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5607.png,353.tiff,2065,1218,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5608.png,353.tiff,3431,1050,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,AMF,AMF,,AMF
5609.png,353.tiff,5043,1459,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5610.png,353.tiff,5387,1035,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5611.png,353.tiff,6417,1296,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,AMF,AMF,AMF
5612.png,353.tiff,6251,1103,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,AMF,NMF,NMF,NMF
5613.png,353.tiff,7085,1777,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,AMF,NMF,NMF
5614.png,353.tiff,7142,1057,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5615.png,353.tiff,6647,1481,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,AMF,AMF,AMF
5616.png,353.tiff,374,2018,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,AMF,AMF,,AMF
5617.png,353.tiff,1221,2364,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5618.png,353.tiff,521,2407,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,AMF,AMF,,AMF
5619.png,353.tiff,253,2647,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5620.png,353.tiff,1679,2012,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5621.png,353.tiff,4819,2498,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5622.png,353.tiff,4877,2355,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,AMF,AMF,,AMF
5623.png,353.tiff,5088,2669,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5624.png,353.tiff,4556,3093,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5625.png,353.tiff,5974,2302,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5626.png,353.tiff,7127,2665,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,AMF,AMF,,AMF
5627.png,353.tiff,6397,2531,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,AMF,AMF,,AMF
5628.png,353.tiff,311,2994,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5629.png,353.tiff,1060,3181,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5630.png,353.tiff,170,3454,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5631.png,353.tiff,2790,3190,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5632.png,353.tiff,2016,2783,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5633.png,353.tiff,5101,3459,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5634.png,353.tiff,5913,2898,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,AMF,NMF,NMF,NMF
5635.png,353.tiff,6099,3376,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5636.png,353.tiff,5818,2770,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,AMF,AMF,,AMF
5637.png,353.tiff,120,4018,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5638.png,353.tiff,638,3655,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5639.png,353.tiff,1164,3664,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5640.png,353.tiff,4858,4015,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5641.png,353.tiff,4826,3837,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5642.png,353.tiff,6250,4298,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5643.png,353.tiff,1020,5200,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5644.png,353.tiff,1043,5055,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5645.png,353.tiff,1415,4765,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5646.png,353.tiff,428,4984,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5647.png,353.tiff,2252,4982,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5648.png,353.tiff,2908,5002,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,AMF,NMF,NMF
5649.png,353.tiff,5481,5059,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5650.png,353.tiff,6527,4660,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5651.png,353.tiff,2566,5401,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5652.png,353.tiff,3982,5270,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5653.png,353.tiff,5053,5404,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5654.png,353.tiff,3368,3060,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5655.png,353.tiff,5888,580,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5656.png,353.tiff,4119,1006,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5657.png,354.tiff,782,2103,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5658.png,355.tiff,3427,623,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5659.png,355.tiff,3224,394,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5660.png,355.tiff,3488,2372,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5661.png,355.tiff,1192,3966,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5662.png,357.tiff,5015,1513,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5663.png,360.tiff,2727,1166,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5664.png,360.tiff,4000,5003,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5665.png,361.tiff,500,1814,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5666.png,361.tiff,4787,572,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,AMF,AMF,,AMF
5667.png,361.tiff,1314,3902,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,AMF,AMF,,AMF
5668.png,361.tiff,1884,693,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5669.png,362.tiff,6188,660,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5670.png,362.tiff,364,1453,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5671.png,362.tiff,4942,2885,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5672.png,362.tiff,6932,4653,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5673.png,363.tiff,2108,313,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5674.png,363.tiff,6910,750,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5675.png,363.tiff,4855,1836,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,AMF,NMF,AMF,AMF
5676.png,363.tiff,7027,1484,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,AMF,AMF,AMF
5677.png,363.tiff,3572,3439,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5678.png,363.tiff,3133,3227,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,AMF,NMF,NMF
5679.png,363.tiff,4973,2868,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,AMF,NMF,NMF
5680.png,363.tiff,6365,3259,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,AMF,NMF,NMF
5681.png,363.tiff,2282,4091,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5682.png,363.tiff,3866,4736,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,AMF,AMF,AMF
5683.png,363.tiff,5240,4925,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5684.png,364.tiff,1475,920,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5685.png,364.tiff,1298,874,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5686.png,364.tiff,713,837,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5687.png,364.tiff,232,722,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5688.png,364.tiff,961,1596,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5689.png,364.tiff,646,1009,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,AMF,AMF,AMF
5690.png,364.tiff,181,1631,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5691.png,364.tiff,39,1837,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,AMF,AMF,,AMF
5692.png,364.tiff,2067,1324,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5693.png,364.tiff,4963,1558,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5694.png,364.tiff,6777,1057,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5695.png,364.tiff,655,2689,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5696.png,364.tiff,2493,2703,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5697.png,364.tiff,3269,1907,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,AMF,NMF,NMF
5698.png,364.tiff,4867,1931,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5699.png,364.tiff,5002,2720,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5700.png,364.tiff,2001,2870,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5701.png,364.tiff,2154,3546,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5702.png,364.tiff,813,3639,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5703.png,364.tiff,1637,4031,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5704.png,364.tiff,4459,4117,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5705.png,364.tiff,6674,3662,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5706.png,364.tiff,1221,5059,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5707.png,365.tiff,6273,980,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5708.png,365.tiff,2346,2392,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5709.png,365.tiff,6580,1863,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5710.png,365.tiff,2796,3273,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5711.png,365.tiff,5075,3224,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5712.png,365.tiff,487,5094,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5713.png,365.tiff,5857,4966,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5714.png,365.tiff,3851,3316,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5715.png,366.tiff,4198,776,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5716.png,366.tiff,863,2236,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5717.png,366.tiff,5259,2344,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5718.png,366.tiff,5180,3432,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5719.png,369.tiff,581,3299,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5720.png,369.tiff,6910,4135,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,AMF,NMF,NMF
5721.png,370.tiff,484,3540,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,AMF,AMF,,AMF
5722.png,371.tiff,2337,593,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5723.png,371.tiff,6119,284,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5724.png,371.tiff,441,1123,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,AMF,AMF,,AMF
5725.png,373.tiff,326,4377,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5726.png,373.tiff,2284,4088,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5727.png,373.tiff,3613,2708,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5728.png,375.tiff,6811,500,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5729.png,375.tiff,370,1660,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,AMF,NMF,NMF
5730.png,375.tiff,4844,1797,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5731.png,375.tiff,6154,991,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5732.png,375.tiff,4598,5188,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5733.png,375.tiff,4800,5115,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5734.png,375.tiff,4226,1873,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,AMF,AMF,AMF
5735.png,376.tiff,189,1572,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5736.png,376.tiff,3804,1261,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5737.png,376.tiff,4520,1466,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5738.png,376.tiff,2694,2290,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5739.png,376.tiff,1607,1960,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,AMF,AMF,,AMF
5740.png,376.tiff,2688,5246,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5741.png,377.tiff,2939,241,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5742.png,377.tiff,2025,1406,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5743.png,377.tiff,3445,1399,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5744.png,377.tiff,5132,1801,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,AMF,NMF,NMF
5745.png,377.tiff,1904,3972,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,AMF,NMF,NMF
5746.png,378.tiff,2196,300,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5747.png,378.tiff,1356,1371,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5748.png,378.tiff,883,2275,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5749.png,378.tiff,3604,2709,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5750.png,379.tiff,1372,714,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5751.png,379.tiff,222,82,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5752.png,379.tiff,992,630,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5753.png,379.tiff,4741,3936,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,AMF,AMF,,AMF
5754.png,380.tiff,6234,1558,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5755.png,380.tiff,3187,3110,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5756.png,380.tiff,4239,4335,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5757.png,380.tiff,3198,4602,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5758.png,380.tiff,6232,2738,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5759.png,381.tiff,891,355,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5760.png,381.tiff,2895,393,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5761.png,381.tiff,488,1130,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5762.png,381.tiff,2147,1372,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5763.png,381.tiff,6995,2733,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5764.png,381.tiff,5716,4465,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5765.png,381.tiff,3043,204,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,AMF,AMF,AMF
5766.png,383.tiff,486,736,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5767.png,383.tiff,312,4501,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5768.png,383.tiff,2636,4166,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5769.png,383.tiff,425,4162,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,AMF,AMF,,AMF
5770.png,386.tiff,2106,3510,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5771.png,386.tiff,3093,3064,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5772.png,389.tiff,638,52,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5773.png,389.tiff,1551,500,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5774.png,389.tiff,199,451,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5775.png,389.tiff,49,139,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5776.png,389.tiff,72,18,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5777.png,389.tiff,2152,727,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5778.png,389.tiff,2505,882,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5779.png,389.tiff,5794,1183,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5780.png,389.tiff,3295,2388,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5781.png,389.tiff,4879,2522,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5782.png,389.tiff,1544,3253,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5783.png,389.tiff,1073,4248,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5784.png,389.tiff,5436,3622,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5785.png,389.tiff,4537,4636,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5786.png,389.tiff,4616,4208,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5787.png,390.tiff,2403,1802,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5788.png,390.tiff,6216,2167,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5789.png,390.tiff,6350,2591,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5790.png,390.tiff,4399,3662,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,AMF,AMF,,AMF
5791.png,390.tiff,6867,5399,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5792.png,390.tiff,1789,4696,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,AMF,AMF,,AMF
5793.png,391.tiff,255,337,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5794.png,391.tiff,1026,881,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5795.png,391.tiff,2750,1678,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,AMF,NMF,NMF
5796.png,391.tiff,3404,1223,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5797.png,391.tiff,1197,1911,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5798.png,391.tiff,2878,2909,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5799.png,391.tiff,215,278,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5800.png,392.tiff,360,2180,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5801.png,392.tiff,4855,4085,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
5802.png,392.tiff,1279,4637,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,AMF,NMF,NMF
5803.png,392.tiff,22,1187,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,,NMF
