image_id,image_path,final_label,numeric_label,status,error_message,number_of_components,tissue_area,chromatin_area,warning_empty_mask,warning_too_large_mask,warning_tissue_almost_empty,warning_too_many_components,warning_selected_empty_but_raw_not_empty,warning_central_fallback_used
5820.png,data/raw/images/5820.png,NMF,0,success,,17,15243,2096,False,False,False,False,False,False
5821.png,data/raw/images/5821.png,NMF,0,success,,12,16224,1743,False,False,False,False,False,False
5822.png,data/raw/images/5822.png,NMF,0,success,,8,15435,1305,False,False,False,False,False,False
5823.png,data/raw/images/5823.png,NMF,0,success,,5,15227,1091,False,False,False,False,False,False
5824.png,data/raw/images/5824.png,NMF,0,success,,8,14606,3198,False,False,False,False,False,False
5825.png,data/raw/images/5825.png,NMF,0,success,,10,14815,1457,False,False,False,False,False,False
5826.png,data/raw/images/5826.png,NMF,0,success,,1,15795,500,False,False,False,False,False,False
5827.png,data/raw/images/5827.png,NMF,0,success,,6,13940,1245,False,False,False,False,False,False
5828.png,data/raw/images/5828.png,NMF,0,success,,13,14804,1323,False,False,False,False,False,False
5829.png,data/raw/images/5829.png,NMF,0,success,,6,15521,1099,False,False,False,False,False,False
5830.png,data/raw/images/5830.png,NMF,0,success,,5,14839,1257,False,False,False,False,False,False
5831.png,data/raw/images/5831.png,NMF,0,success,,6,16009,1507,False,False,False,False,False,False
5832.png,data/raw/images/5832.png,NMF,0,success,,9,16353,1350,False,False,False,False,False,False
5833.png,data/raw/images/5833.png,NMF,0,success,,10,16368,1304,False,False,False,False,False,False
5834.png,data/raw/images/5834.png,NMF,0,success,,12,15914,1406,False,False,False,False,False,False
5835.png,data/raw/images/5835.png,AMF,1,success,,13,16340,1868,False,False,False,False,False,False
5836.png,data/raw/images/5836.png,AMF,1,success,,11,16223,2421,False,False,False,False,False,False
5837.png,data/raw/images/5837.png,NMF,0,success,,6,16352,1352,False,False,False,False,False,False
5838.png,data/raw/images/5838.png,NMF,0,success,,9,16337,1966,False,False,False,False,False,False
5839.png,data/raw/images/5839.png,NMF,0,success,,12,16342,1426,False,False,False,False,False,False
5840.png,data/raw/images/5840.png,NMF,0,success,,11,16370,1186,False,False,False,False,False,False
5842.png,data/raw/images/5842.png,NMF,0,success,,18,16364,2346,False,False,False,False,False,False
5843.png,data/raw/images/5843.png,NMF,0,success,,8,16371,1325,False,False,False,False,False,False
5844.png,data/raw/images/5844.png,NMF,0,success,,14,16352,1396,False,False,False,False,False,False
5845.png,data/raw/images/5845.png,NMF,0,success,,11,16280,1474,False,False,False,False,False,False
5846.png,data/raw/images/5846.png,NMF,0,success,,14,16368,1594,False,False,False,False,False,False
5847.png,data/raw/images/5847.png,NMF,0,success,,10,16383,1780,False,False,False,False,False,False
5848.png,data/raw/images/5848.png,NMF,0,success,,6,16327,1060,False,False,False,False,False,False
5849.png,data/raw/images/5849.png,NMF,0,success,,20,16225,1459,False,False,False,False,False,False
5850.png,data/raw/images/5850.png,NMF,0,success,,7,16383,1086,False,False,False,False,False,False
5851.png,data/raw/images/5851.png,NMF,0,success,,9,16229,1227,False,False,False,False,False,False
5852.png,data/raw/images/5852.png,NMF,0,success,,20,16376,1602,False,False,False,False,False,False
5853.png,data/raw/images/5853.png,NMF,0,success,,23,16384,1673,False,False,False,True,False,False
5854.png,data/raw/images/5854.png,NMF,0,success,,10,15168,1411,False,False,False,False,False,False
5855.png,data/raw/images/5855.png,NMF,0,success,,15,16165,1474,False,False,False,False,False,False
5856.png,data/raw/images/5856.png,NMF,0,success,,8,16289,1465,False,False,False,False,False,False
5857.png,data/raw/images/5857.png,NMF,0,success,,14,16384,2130,False,False,False,False,False,False
5858.png,data/raw/images/5858.png,NMF,0,success,,11,16039,1266,False,False,False,False,False,False
5859.png,data/raw/images/5859.png,NMF,0,success,,10,15937,1005,False,False,False,False,False,False
5860.png,data/raw/images/5860.png,NMF,0,success,,16,16378,2255,False,False,False,False,False,False
5861.png,data/raw/images/5861.png,NMF,0,success,,8,16364,1866,False,False,False,False,False,False
5862.png,data/raw/images/5862.png,NMF,0,success,,16,16285,2109,False,False,False,False,False,False
5863.png,data/raw/images/5863.png,NMF,0,success,,11,16270,1882,False,False,False,False,False,False
5864.png,data/raw/images/5864.png,NMF,0,success,,13,16361,1818,False,False,False,False,False,False
5865.png,data/raw/images/5865.png,NMF,0,success,,14,16129,962,False,False,False,False,False,False
5866.png,data/raw/images/5866.png,NMF,0,success,,15,16372,1784,False,False,False,False,False,False
5867.png,data/raw/images/5867.png,NMF,0,success,,6,16337,1555,False,False,False,False,False,False
5868.png,data/raw/images/5868.png,NMF,0,success,,5,16374,735,False,False,False,False,False,False
5869.png,data/raw/images/5869.png,NMF,0,success,,8,16384,1978,False,False,False,False,False,False
5870.png,data/raw/images/5870.png,NMF,0,success,,21,15738,2184,False,False,False,True,False,False
5871.png,data/raw/images/5871.png,NMF,0,success,,10,16358,1813,False,False,False,False,False,False
5872.png,data/raw/images/5872.png,AMF,1,success,,7,16302,2343,False,False,False,False,False,False
5873.png,data/raw/images/5873.png,AMF,1,success,,13,16235,1470,False,False,False,False,False,False
5874.png,data/raw/images/5874.png,NMF,0,success,,13,16321,1661,False,False,False,False,False,False
5875.png,data/raw/images/5875.png,NMF,0,success,,6,15767,1854,False,False,False,False,False,False
5876.png,data/raw/images/5876.png,NMF,0,success,,6,16358,1273,False,False,False,False,False,False
5877.png,data/raw/images/5877.png,NMF,0,success,,13,16359,2166,False,False,False,False,False,False
5878.png,data/raw/images/5878.png,NMF,0,success,,14,16382,1935,False,False,False,False,False,False
5879.png,data/raw/images/5879.png,NMF,0,success,,12,16082,1027,False,False,False,False,False,False
5880.png,data/raw/images/5880.png,NMF,0,success,,9,16302,2048,False,False,False,False,False,False
5881.png,data/raw/images/5881.png,NMF,0,success,,6,15218,1787,False,False,False,False,False,False
5882.png,data/raw/images/5882.png,NMF,0,success,,8,16126,1722,False,False,False,False,False,False
5883.png,data/raw/images/5883.png,AMF,1,success,,14,16252,2095,False,False,False,False,False,False
5884.png,data/raw/images/5884.png,NMF,0,success,,14,15348,1697,False,False,False,False,False,False
5885.png,data/raw/images/5885.png,NMF,0,success,,8,15740,1796,False,False,False,False,False,False
5886.png,data/raw/images/5886.png,NMF,0,success,,9,15981,2416,False,False,False,False,False,False
5887.png,data/raw/images/5887.png,AMF,1,success,,9,15918,1477,False,False,False,False,False,False
5888.png,data/raw/images/5888.png,NMF,0,success,,11,16228,1616,False,False,False,False,False,False
5889.png,data/raw/images/5889.png,AMF,1,success,,17,16384,2190,False,False,False,False,False,False
5890.png,data/raw/images/5890.png,NMF,0,success,,15,16384,2585,False,False,False,False,False,False
5891.png,data/raw/images/5891.png,NMF,0,success,,16,16351,1767,False,False,False,False,False,False
5892.png,data/raw/images/5892.png,NMF,0,success,,9,16075,2564,False,False,False,False,False,False
5893.png,data/raw/images/5893.png,NMF,0,success,,17,16372,1377,False,False,False,False,False,False
5894.png,data/raw/images/5894.png,AMF,1,success,,5,15303,921,False,False,False,False,False,False
5895.png,data/raw/images/5895.png,NMF,0,success,,11,16370,1462,False,False,False,False,False,False
5896.png,data/raw/images/5896.png,NMF,0,success,,15,16332,1902,False,False,False,False,False,False
5897.png,data/raw/images/5897.png,NMF,0,success,,20,16367,1358,False,False,False,False,False,False
5898.png,data/raw/images/5898.png,AMF,1,success,,10,15998,1763,False,False,False,False,False,False
5899.png,data/raw/images/5899.png,NMF,0,success,,11,15902,1736,False,False,False,False,False,False
5900.png,data/raw/images/5900.png,NMF,0,success,,11,15863,1967,False,False,False,False,False,False
5901.png,data/raw/images/5901.png,NMF,0,success,,4,16176,2141,False,False,False,False,False,False
5902.png,data/raw/images/5902.png,NMF,0,success,,15,16248,1907,False,False,False,False,False,False
5903.png,data/raw/images/5903.png,NMF,0,success,,10,16240,1732,False,False,False,False,False,False
5904.png,data/raw/images/5904.png,NMF,0,success,,4,15758,713,False,False,False,False,False,False
5905.png,data/raw/images/5905.png,NMF,0,success,,5,16185,786,False,False,False,False,False,False
5906.png,data/raw/images/5906.png,NMF,0,success,,12,15687,1370,False,False,False,False,False,False
5907.png,data/raw/images/5907.png,NMF,0,success,,13,16234,2194,False,False,False,False,False,False
5908.png,data/raw/images/5908.png,NMF,0,success,,15,16203,1792,False,False,False,False,False,False
5909.png,data/raw/images/5909.png,NMF,0,success,,8,16271,1758,False,False,False,False,False,False
5910.png,data/raw/images/5910.png,NMF,0,success,,17,16337,2064,False,False,False,False,False,False
5911.png,data/raw/images/5911.png,NMF,0,success,,16,16275,2024,False,False,False,False,False,False
5912.png,data/raw/images/5912.png,NMF,0,success,,11,16270,1967,False,False,False,False,False,False
5913.png,data/raw/images/5913.png,NMF,0,success,,14,16356,2033,False,False,False,False,False,False
5915.png,data/raw/images/5915.png,NMF,0,success,,11,16337,1720,False,False,False,False,False,False
5916.png,data/raw/images/5916.png,NMF,0,success,,15,16293,1655,False,False,False,False,False,False
5917.png,data/raw/images/5917.png,NMF,0,success,,10,14274,1692,False,False,False,False,False,False
5918.png,data/raw/images/5918.png,NMF,0,success,,19,16038,2168,False,False,False,False,False,False
5919.png,data/raw/images/5919.png,NMF,0,success,,17,16296,2335,False,False,False,False,False,False
5920.png,data/raw/images/5920.png,NMF,0,success,,4,15930,1616,False,False,False,False,False,False
5922.png,data/raw/images/5922.png,NMF,0,success,,11,16339,2026,False,False,False,False,False,False
5923.png,data/raw/images/5923.png,NMF,0,success,,14,16377,1325,False,False,False,False,False,False
5924.png,data/raw/images/5924.png,NMF,0,success,,13,16346,1426,False,False,False,False,False,False
5925.png,data/raw/images/5925.png,NMF,0,success,,9,16359,1327,False,False,False,False,False,False
5926.png,data/raw/images/5926.png,NMF,0,success,,17,16380,1643,False,False,False,False,False,False
5928.png,data/raw/images/5928.png,NMF,0,success,,7,16335,992,False,False,False,False,False,False
5930.png,data/raw/images/5930.png,NMF,0,success,,14,16369,2334,False,False,False,False,False,False
5931.png,data/raw/images/5931.png,AMF,1,success,,9,16209,2443,False,False,False,False,False,False
5932.png,data/raw/images/5932.png,NMF,0,success,,21,16327,2170,False,False,False,True,False,False
5933.png,data/raw/images/5933.png,NMF,0,success,,15,16354,2559,False,False,False,False,False,False
5934.png,data/raw/images/5934.png,NMF,0,success,,18,16310,2227,False,False,False,False,False,False
5935.png,data/raw/images/5935.png,NMF,0,success,,7,15570,971,False,False,False,False,False,False
5936.png,data/raw/images/5936.png,NMF,0,success,,7,15248,971,False,False,False,False,False,False
5937.png,data/raw/images/5937.png,NMF,0,success,,1,14738,407,False,False,False,False,False,False
5938.png,data/raw/images/5938.png,NMF,0,success,,2,13242,512,False,False,False,False,False,False
5939.png,data/raw/images/5939.png,AMF,1,success,,8,15835,1269,False,False,False,False,False,False
5940.png,data/raw/images/5940.png,NMF,0,success,,5,16176,716,False,False,False,False,False,False
5941.png,data/raw/images/5941.png,AMF,1,success,,6,15770,870,False,False,False,False,False,False
5942.png,data/raw/images/5942.png,NMF,0,success,,8,14788,576,False,False,False,False,False,False
5943.png,data/raw/images/5943.png,NMF,0,success,,13,14630,1657,False,False,False,False,False,False
5944.png,data/raw/images/5944.png,NMF,0,success,,9,14859,1700,False,False,False,False,False,False
5945.png,data/raw/images/5945.png,AMF,1,success,,3,14786,366,False,False,False,False,False,False
5946.png,data/raw/images/5946.png,NMF,0,success,,5,15633,578,False,False,False,False,False,False
5947.png,data/raw/images/5947.png,NMF,0,success,,6,15191,1366,False,False,False,False,False,False
5948.png,data/raw/images/5948.png,NMF,0,success,,4,14057,814,False,False,False,False,False,False
5949.png,data/raw/images/5949.png,NMF,0,success,,1,8287,742,False,False,False,False,False,False
5950.png,data/raw/images/5950.png,NMF,0,success,,8,14579,1901,False,False,False,False,False,False
5951.png,data/raw/images/5951.png,AMF,1,success,,2,15822,743,False,False,False,False,False,False
5952.png,data/raw/images/5952.png,NMF,0,success,,3,15779,693,False,False,False,False,False,False
5953.png,data/raw/images/5953.png,AMF,1,success,,7,15234,1071,False,False,False,False,False,False
5954.png,data/raw/images/5954.png,NMF,0,success,,15,16190,1424,False,False,False,False,False,False
5955.png,data/raw/images/5955.png,NMF,0,success,,11,16179,1946,False,False,False,False,False,False
5956.png,data/raw/images/5956.png,NMF,0,success,,11,16009,1441,False,False,False,False,False,False
5957.png,data/raw/images/5957.png,NMF,0,success,,20,16210,1565,False,False,False,False,False,False
5958.png,data/raw/images/5958.png,AMF,1,success,,8,15647,1619,False,False,False,False,False,False
5959.png,data/raw/images/5959.png,NMF,0,success,,7,16352,2077,False,False,False,False,False,False
5960.png,data/raw/images/5960.png,NMF,0,success,,10,16219,1300,False,False,False,False,False,False
5961.png,data/raw/images/5961.png,NMF,0,success,,4,16259,1102,False,False,False,False,False,False
5962.png,data/raw/images/5962.png,NMF,0,success,,4,16384,994,False,False,False,False,False,False
5963.png,data/raw/images/5963.png,NMF,0,success,,10,16373,1449,False,False,False,False,False,False
5964.png,data/raw/images/5964.png,NMF,0,success,,7,16191,677,False,False,False,False,False,False
5965.png,data/raw/images/5965.png,AMF,1,success,,9,15747,1376,False,False,False,False,False,False
5966.png,data/raw/images/5966.png,NMF,0,success,,7,16289,1143,False,False,False,False,False,False
5967.png,data/raw/images/5967.png,AMF,1,success,,8,16374,1412,False,False,False,False,False,False
5968.png,data/raw/images/5968.png,NMF,0,success,,19,16320,1485,False,False,False,False,False,False
5969.png,data/raw/images/5969.png,NMF,0,success,,12,12702,1152,False,False,False,False,False,False
5970.png,data/raw/images/5970.png,AMF,1,success,,14,16340,1389,False,False,False,False,False,False
5971.png,data/raw/images/5971.png,NMF,0,success,,11,16381,1342,False,False,False,False,False,False
5972.png,data/raw/images/5972.png,NMF,0,success,,12,16382,2020,False,False,False,False,False,False
5973.png,data/raw/images/5973.png,NMF,0,success,,8,16342,1678,False,False,False,False,False,False
5974.png,data/raw/images/5974.png,NMF,0,success,,9,15851,1844,False,False,False,False,False,False
5975.png,data/raw/images/5975.png,NMF,0,success,,5,16383,1541,False,False,False,False,False,False
5976.png,data/raw/images/5976.png,NMF,0,success,,8,16359,2198,False,False,False,False,False,False
5977.png,data/raw/images/5977.png,NMF,0,success,,15,16316,2191,False,False,False,False,False,False
5978.png,data/raw/images/5978.png,NMF,0,success,,8,16381,1467,False,False,False,False,False,False
5979.png,data/raw/images/5979.png,NMF,0,success,,9,16333,1475,False,False,False,False,False,False
