image_id,filename,coordinateX,coordinateY,Tumor,Scanner,Origin,Species,expert1,expert2,expert3,majority,source_csv_image_id,image_id_for_processing,image_path,final_label,numeric_label
4862.png,325.tiff,5610,1051,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,,NMF,4862.png,4862.png,data/raw/images/4862.png,NMF,0
4863.png,325.tiff,6000,1013,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,AMF,AMF,,AMF,4863.png,4863.png,data/raw/images/4863.png,AMF,1
4864.png,325.tiff,5224,957,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,,NMF,4864.png,4864.png,data/raw/images/4864.png,NMF,0
4865.png,325.tiff,5668,690,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,AMF,AMF,,AMF,4865.png,4865.png,data/raw/images/4865.png,AMF,1
4866.png,325.tiff,5610,617,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,AMF,AMF,,AMF,4866.png,4866.png,data/raw/images/4866.png,AMF,1
4867.png,325.tiff,6091,695,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,,NMF,4867.png,4867.png,data/raw/images/4867.png,NMF,0
4868.png,325.tiff,5504,484,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,AMF,AMF,,AMF,4868.png,4868.png,data/raw/images/4868.png,AMF,1
4869.png,325.tiff,5028,418,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,AMF,AMF,,AMF,4869.png,4869.png,data/raw/images/4869.png,AMF,1
4870.png,325.tiff,5680,261,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,,NMF,4870.png,4870.png,data/raw/images/4870.png,NMF,0
4871.png,325.tiff,6107,530,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,AMF,AMF,,AMF,4871.png,4871.png,data/raw/images/4871.png,AMF,1
4872.png,325.tiff,5243,345,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,AMF,AMF,,AMF,4872.png,4872.png,data/raw/images/4872.png,AMF,1
4876.png,325.tiff,1469,1119,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,AMF,AMF,AMF,4876.png,4876.png,data/raw/images/4876.png,AMF,1
4877.png,325.tiff,2389,1101,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,,NMF,4877.png,4877.png,data/raw/images/4877.png,NMF,0
4878.png,325.tiff,3383,1085,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,,NMF,4878.png,4878.png,data/raw/images/4878.png,NMF,0
4879.png,325.tiff,962,1991,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,,NMF,4879.png,4879.png,data/raw/images/4879.png,NMF,0
4880.png,325.tiff,2454,2265,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,,NMF,4880.png,4880.png,data/raw/images/4880.png,NMF,0
4881.png,325.tiff,550,3003,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,,NMF,4881.png,4881.png,data/raw/images/4881.png,NMF,0
4882.png,325.tiff,1886,2602,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,,NMF,4882.png,4882.png,data/raw/images/4882.png,NMF,0
4883.png,325.tiff,5815,2581,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,,NMF,4883.png,4883.png,data/raw/images/4883.png,NMF,0
4884.png,325.tiff,1465,3487,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,AMF,AMF,,AMF,4884.png,4884.png,data/raw/images/4884.png,AMF,1
4885.png,325.tiff,1233,4122,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,AMF,NMF,NMF,4885.png,4885.png,data/raw/images/4885.png,NMF,0
4886.png,325.tiff,2776,2216,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,,NMF,4886.png,4886.png,data/raw/images/4886.png,NMF,0
4887.png,325.tiff,1181,1195,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,,NMF,4887.png,4887.png,data/raw/images/4887.png,NMF,0
4888.png,325.tiff,5516,412,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,,NMF,4888.png,4888.png,data/raw/images/4888.png,NMF,0
4889.png,325.tiff,2990,3052,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,,NMF,4889.png,4889.png,data/raw/images/4889.png,NMF,0
4891.png,326.tiff,357,1933,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,AMF,AMF,,AMF,4891.png,4891.png,data/raw/images/4891.png,AMF,1
4892.png,326.tiff,209,3322,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,,NMF,4892.png,4892.png,data/raw/images/4892.png,NMF,0
4893.png,326.tiff,2166,3986,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,,NMF,4893.png,4893.png,data/raw/images/4893.png,NMF,0
4894.png,326.tiff,1761,2187,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,,NMF,4894.png,4894.png,data/raw/images/4894.png,NMF,0
4895.png,326.tiff,2856,754,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,,NMF,4895.png,4895.png,data/raw/images/4895.png,NMF,0
4896.png,326.tiff,2385,92,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,AMF,AMF,,AMF,4896.png,4896.png,data/raw/images/4896.png,AMF,1
4897.png,326.tiff,3745,3189,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,,NMF,4897.png,4897.png,data/raw/images/4897.png,NMF,0
4898.png,326.tiff,5727,3767,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,,NMF,4898.png,4898.png,data/raw/images/4898.png,NMF,0
4899.png,326.tiff,5192,94,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,AMF,AMF,,AMF,4899.png,4899.png,data/raw/images/4899.png,AMF,1
4900.png,326.tiff,4365,4068,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,AMF,AMF,,AMF,4900.png,4900.png,data/raw/images/4900.png,AMF,1
4901.png,327.tiff,2564,538,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,,NMF,4901.png,4901.png,data/raw/images/4901.png,NMF,0
4902.png,327.tiff,5999,4101,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,,NMF,4902.png,4902.png,data/raw/images/4902.png,NMF,0
4903.png,327.tiff,3917,3889,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,,NMF,4903.png,4903.png,data/raw/images/4903.png,NMF,0
4904.png,329.tiff,2029,1060,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,AMF,AMF,,AMF,4904.png,4904.png,data/raw/images/4904.png,AMF,1
4905.png,329.tiff,5868,1519,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,,NMF,4905.png,4905.png,data/raw/images/4905.png,NMF,0
4906.png,329.tiff,1366,4021,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,,NMF,4906.png,4906.png,data/raw/images/4906.png,NMF,0
4907.png,329.tiff,3452,4142,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,,NMF,4907.png,4907.png,data/raw/images/4907.png,NMF,0
4908.png,330.tiff,160,322,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,,NMF,4908.png,4908.png,data/raw/images/4908.png,NMF,0
4909.png,330.tiff,1205,557,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,AMF,NMF,NMF,4909.png,4909.png,data/raw/images/4909.png,NMF,0
4910.png,330.tiff,5762,825,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,,NMF,4910.png,4910.png,data/raw/images/4910.png,NMF,0
4911.png,330.tiff,4836,1141,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,,NMF,4911.png,4911.png,data/raw/images/4911.png,NMF,0
4912.png,330.tiff,4799,1097,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,AMF,AMF,,AMF,4912.png,4912.png,data/raw/images/4912.png,AMF,1
4913.png,330.tiff,431,4009,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,,NMF,4913.png,4913.png,data/raw/images/4913.png,NMF,0
4914.png,330.tiff,1434,4029,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,,NMF,4914.png,4914.png,data/raw/images/4914.png,NMF,0
4915.png,333.tiff,133,745,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,,NMF,4915.png,4915.png,data/raw/images/4915.png,NMF,0
4916.png,333.tiff,847,654,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,,NMF,4916.png,4916.png,data/raw/images/4916.png,NMF,0
4917.png,333.tiff,1287,274,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,,NMF,4917.png,4917.png,data/raw/images/4917.png,NMF,0
4918.png,333.tiff,1448,2427,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,,NMF,4918.png,4918.png,data/raw/images/4918.png,NMF,0
4919.png,333.tiff,2269,2232,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,,NMF,4919.png,4919.png,data/raw/images/4919.png,NMF,0
4920.png,333.tiff,2800,2608,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,,NMF,4920.png,4920.png,data/raw/images/4920.png,NMF,0
4921.png,333.tiff,4215,1921,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,,NMF,4921.png,4921.png,data/raw/images/4921.png,NMF,0
4922.png,333.tiff,3607,2405,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,,NMF,4922.png,4922.png,data/raw/images/4922.png,NMF,0
4923.png,333.tiff,3886,3649,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,,NMF,4923.png,4923.png,data/raw/images/4923.png,NMF,0
4924.png,333.tiff,4783,4649,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,,NMF,4924.png,4924.png,data/raw/images/4924.png,NMF,0
4925.png,333.tiff,5916,614,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,,NMF,4925.png,4925.png,data/raw/images/4925.png,NMF,0
4926.png,333.tiff,5017,204,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,,NMF,4926.png,4926.png,data/raw/images/4926.png,NMF,0
4927.png,333.tiff,6217,597,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,,NMF,4927.png,4927.png,data/raw/images/4927.png,NMF,0
4928.png,333.tiff,1990,2834,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,AMF,NMF,NMF,4928.png,4928.png,data/raw/images/4928.png,NMF,0
4929.png,334.tiff,592,318,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,,NMF,4929.png,4929.png,data/raw/images/4929.png,NMF,0
4930.png,334.tiff,1369,306,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,,NMF,4930.png,4930.png,data/raw/images/4930.png,NMF,0
4931.png,334.tiff,183,929,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,,NMF,4931.png,4931.png,data/raw/images/4931.png,NMF,0
4932.png,334.tiff,768,3688,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,,NMF,4932.png,4932.png,data/raw/images/4932.png,NMF,0
4933.png,334.tiff,946,4478,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,AMF,NMF,NMF,NMF,4933.png,4933.png,data/raw/images/4933.png,NMF,0
4934.png,334.tiff,3240,4234,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,,NMF,4934.png,4934.png,data/raw/images/4934.png,NMF,0
4935.png,334.tiff,3110,1617,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,,NMF,4935.png,4935.png,data/raw/images/4935.png,NMF,0
4936.png,334.tiff,1992,1334,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,,NMF,4936.png,4936.png,data/raw/images/4936.png,NMF,0
4937.png,334.tiff,2371,1369,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,,NMF,4937.png,4937.png,data/raw/images/4937.png,NMF,0
4938.png,334.tiff,1680,475,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,,NMF,4938.png,4938.png,data/raw/images/4938.png,NMF,0
4939.png,334.tiff,4633,2226,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,AMF,NMF,NMF,4939.png,4939.png,data/raw/images/4939.png,NMF,0
4940.png,334.tiff,3423,2930,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,,NMF,4940.png,4940.png,data/raw/images/4940.png,NMF,0
4941.png,334.tiff,4431,2969,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,,NMF,4941.png,4941.png,data/raw/images/4941.png,NMF,0
4942.png,334.tiff,3448,4063,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,,NMF,4942.png,4942.png,data/raw/images/4942.png,NMF,0
4943.png,334.tiff,6001,4112,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,,NMF,4943.png,4943.png,data/raw/images/4943.png,NMF,0
4944.png,334.tiff,5648,1312,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,AMF,NMF,NMF,4944.png,4944.png,data/raw/images/4944.png,NMF,0
4945.png,334.tiff,5136,926,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,,NMF,4945.png,4945.png,data/raw/images/4945.png,NMF,0
4946.png,334.tiff,2918,1327,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,AMF,AMF,,AMF,4946.png,4946.png,data/raw/images/4946.png,AMF,1
4947.png,334.tiff,4380,941,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,,NMF,4947.png,4947.png,data/raw/images/4947.png,NMF,0
4948.png,334.tiff,844,2357,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,,NMF,4948.png,4948.png,data/raw/images/4948.png,NMF,0
4949.png,336.tiff,437,3017,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,,NMF,4949.png,4949.png,data/raw/images/4949.png,NMF,0
4950.png,336.tiff,1527,3260,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,,NMF,4950.png,4950.png,data/raw/images/4950.png,NMF,0
4951.png,336.tiff,5876,2747,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,,NMF,4951.png,4951.png,data/raw/images/4951.png,NMF,0
4952.png,337.tiff,351,173,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,,NMF,4952.png,4952.png,data/raw/images/4952.png,NMF,0
4953.png,337.tiff,809,1578,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,,NMF,4953.png,4953.png,data/raw/images/4953.png,NMF,0
4954.png,337.tiff,1370,2806,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,,NMF,4954.png,4954.png,data/raw/images/4954.png,NMF,0
4956.png,337.tiff,172,3348,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,AMF,AMF,,AMF,4956.png,4956.png,data/raw/images/4956.png,AMF,1
4957.png,337.tiff,1375,3858,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,AMF,NMF,NMF,4957.png,4957.png,data/raw/images/4957.png,NMF,0
4958.png,337.tiff,1144,3561,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,,NMF,4958.png,4958.png,data/raw/images/4958.png,NMF,0
4959.png,337.tiff,2516,4238,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,,NMF,4959.png,4959.png,data/raw/images/4959.png,NMF,0
4960.png,337.tiff,1900,2286,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,,NMF,4960.png,4960.png,data/raw/images/4960.png,NMF,0
4961.png,337.tiff,2787,516,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,,NMF,4961.png,4961.png,data/raw/images/4961.png,NMF,0
4962.png,337.tiff,2079,211,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,,NMF,4962.png,4962.png,data/raw/images/4962.png,NMF,0
4963.png,337.tiff,1868,794,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,,NMF,4963.png,4963.png,data/raw/images/4963.png,NMF,0
4964.png,337.tiff,4016,315,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,,NMF,4964.png,4964.png,data/raw/images/4964.png,NMF,0
4965.png,337.tiff,3858,1030,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,,NMF,4965.png,4965.png,data/raw/images/4965.png,NMF,0
4966.png,337.tiff,3864,1442,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,,NMF,4966.png,4966.png,data/raw/images/4966.png,NMF,0
4967.png,337.tiff,4092,1697,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,,NMF,4967.png,4967.png,data/raw/images/4967.png,NMF,0
4968.png,337.tiff,3904,2204,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,,NMF,4968.png,4968.png,data/raw/images/4968.png,NMF,0
4969.png,337.tiff,4630,2855,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,,NMF,4969.png,4969.png,data/raw/images/4969.png,NMF,0
4970.png,337.tiff,4826,2288,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,,NMF,4970.png,4970.png,data/raw/images/4970.png,NMF,0
4971.png,337.tiff,4823,3192,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,,NMF,4971.png,4971.png,data/raw/images/4971.png,NMF,0
4972.png,337.tiff,4865,3533,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,,NMF,4972.png,4972.png,data/raw/images/4972.png,NMF,0
4973.png,337.tiff,4978,3741,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,,NMF,4973.png,4973.png,data/raw/images/4973.png,NMF,0
4974.png,337.tiff,4765,3938,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,,NMF,4974.png,4974.png,data/raw/images/4974.png,NMF,0
4975.png,337.tiff,6101,3413,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,,NMF,4975.png,4975.png,data/raw/images/4975.png,NMF,0
4976.png,337.tiff,5688,3403,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,,NMF,4976.png,4976.png,data/raw/images/4976.png,NMF,0
4977.png,337.tiff,5644,2895,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,,NMF,4977.png,4977.png,data/raw/images/4977.png,NMF,0
4978.png,337.tiff,6384,2267,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,,NMF,4978.png,4978.png,data/raw/images/4978.png,NMF,0
4979.png,337.tiff,5800,1938,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,,NMF,4979.png,4979.png,data/raw/images/4979.png,NMF,0
4980.png,337.tiff,1345,3796,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,,NMF,4980.png,4980.png,data/raw/images/4980.png,NMF,0
4981.png,337.tiff,4242,4134,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,,NMF,4981.png,4981.png,data/raw/images/4981.png,NMF,0
4982.png,338.tiff,995,1445,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,,NMF,4982.png,4982.png,data/raw/images/4982.png,NMF,0
4983.png,338.tiff,1753,3773,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,,NMF,4983.png,4983.png,data/raw/images/4983.png,NMF,0
4984.png,338.tiff,467,3961,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,,NMF,4984.png,4984.png,data/raw/images/4984.png,NMF,0
4985.png,338.tiff,2939,3603,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,,NMF,4985.png,4985.png,data/raw/images/4985.png,NMF,0
4986.png,338.tiff,3189,2781,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,,NMF,4986.png,4986.png,data/raw/images/4986.png,NMF,0
4987.png,338.tiff,5099,3539,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,AMF,AMF,,AMF,4987.png,4987.png,data/raw/images/4987.png,AMF,1
4988.png,338.tiff,6375,4424,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,AMF,AMF,,AMF,4988.png,4988.png,data/raw/images/4988.png,AMF,1
4990.png,339.tiff,4409,140,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,,NMF,4990.png,4990.png,data/raw/images/4990.png,NMF,0
4991.png,339.tiff,587,1289,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,,NMF,4991.png,4991.png,data/raw/images/4991.png,NMF,0
4992.png,339.tiff,3298,1611,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,AMF,AMF,,AMF,4992.png,4992.png,data/raw/images/4992.png,AMF,1
4993.png,339.tiff,4063,881,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,,NMF,4993.png,4993.png,data/raw/images/4993.png,NMF,0
4994.png,339.tiff,6071,1296,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,AMF,AMF,,AMF,4994.png,4994.png,data/raw/images/4994.png,AMF,1
4995.png,339.tiff,6261,1156,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,,NMF,4995.png,4995.png,data/raw/images/4995.png,NMF,0
4996.png,339.tiff,1458,2477,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,AMF,AMF,,AMF,4996.png,4996.png,data/raw/images/4996.png,AMF,1
4997.png,339.tiff,2884,3547,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,AMF,AMF,,AMF,4997.png,4997.png,data/raw/images/4997.png,AMF,1
4998.png,339.tiff,3192,3482,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,AMF,NMF,NMF,4998.png,4998.png,data/raw/images/4998.png,NMF,0
4999.png,339.tiff,988,4120,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,AMF,AMF,,AMF,4999.png,4999.png,data/raw/images/4999.png,AMF,1
5000.png,339.tiff,1636,4118,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,AMF,AMF,,AMF,5000.png,5000.png,data/raw/images/5000.png,AMF,1
5001.png,339.tiff,1931,4252,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,AMF,NMF,NMF,5001.png,5001.png,data/raw/images/5001.png,NMF,0
5002.png,339.tiff,3867,4394,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,,NMF,5002.png,5002.png,data/raw/images/5002.png,NMF,0
5004.png,340.tiff,1545,351,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,AMF,AMF,,AMF,5004.png,5004.png,data/raw/images/5004.png,AMF,1
5005.png,340.tiff,1622,146,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,AMF,NMF,NMF,5005.png,5005.png,data/raw/images/5005.png,NMF,0
5006.png,340.tiff,1099,1029,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,,NMF,5006.png,5006.png,data/raw/images/5006.png,NMF,0
5007.png,340.tiff,1543,974,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,,NMF,5007.png,5007.png,data/raw/images/5007.png,NMF,0
5008.png,340.tiff,1530,869,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,AMF,AMF,,AMF,5008.png,5008.png,data/raw/images/5008.png,AMF,1
5009.png,340.tiff,453,1660,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,,NMF,5009.png,5009.png,data/raw/images/5009.png,NMF,0
5011.png,340.tiff,1303,1528,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,,NMF,5011.png,5011.png,data/raw/images/5011.png,NMF,0
5012.png,340.tiff,969,1442,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,AMF,AMF,AMF,5012.png,5012.png,data/raw/images/5012.png,AMF,1
5013.png,340.tiff,1155,1728,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,,NMF,5013.png,5013.png,data/raw/images/5013.png,NMF,0
5014.png,340.tiff,836,2279,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,AMF,AMF,,AMF,5014.png,5014.png,data/raw/images/5014.png,AMF,1
5015.png,340.tiff,873,2729,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,,NMF,5015.png,5015.png,data/raw/images/5015.png,NMF,0
5016.png,340.tiff,228,2838,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,,NMF,5016.png,5016.png,data/raw/images/5016.png,NMF,0
5017.png,340.tiff,797,3090,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,,NMF,5017.png,5017.png,data/raw/images/5017.png,NMF,0
